loan_id,dob_ssn,zipcode,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,event_timestamp,created_timestamp,city,state,location_type,tax_returns_filed,population,total_wages,credit_card_due,mortgage_due,student_loan_due,vehicle_loan_due,hard_pulls,missed_payments_2y,missed_payments_1y,missed_payments_6m,bankruptcies
38007,19880405_9065,92509,56,55900,MORTGAGE,8.0,HOMEIMPROVEMENT,11200,16.07,0,2020-09-03 20:32:31.627000+00:00,2020-09-01 09:11:52.489000+00:00,ORWELL,KY,PRIMARY,5699,51636,55584204,740,1585113,37511,27849,9,5,2,1,1
38266,19670427_1635,89001,44,62050,RENT,25.0,VENTURE,15200,11.83,0,2020-08-30 03:03:14.306000+00:00,2020-08-28 03:20:02.009000+00:00,BOCA RATON,IL,PRIMARY,10675,27772,65870938,7872,1261145,17015,8245,2,2,3,1,0
38596,19450927_2566,91102,41,29000,MORTGAGE,21.0,HOMEIMPROVEMENT,3250,10.59,1,2020-08-28 10:03:49.128000+00:00,2020-08-27 08:58:48.049000+00:00,TYLER,LA,PRIMARY,900,1088,107624014,6466,1478237,49941,10047,0,1,0,1,0
37744,19921124_9791,95973,47,122500,MORTGAGE,0.0,MEDICAL,6625,15.95,1,2020-08-26 21:02:59.975000+00:00,2020-09-05 07:43:13.384000+00:00,CANADIAN,NM,PRIMARY,830,4934,8050224,8711,1141250,2314,4528,4,1,3,1,0
38031,19541108_4527,29477,49,28800,RENT,18.0,VENTURE,16750,5.42,0,2020-09-01 03:59:51.533000+00:00,2020-08-29 05:38:28.019000+00:00,GROVELAND,AZ,PRIMARY,6139,1337,186036209,2955,961731,34163,11154,0,2,0,0,0
38461,19690624_2916,49788,40,155000,RENT,20.0,VENTURE,11700,14.26,1,2020-08-27 15:24:13.935000+00:00,2020-09-06 14:36:57.884000+00:00,BRISBANE,OH,PRIMARY,1104,446,300178934,9492,1322767,2636,26859,7,0,0,0,1
38066,19581220_3576,8312,78,200000,MORTGAGE,26.0,EDUCATION,6625,15.58,0,2020-08-28 21:04:33.504000+00:00,2020-08-26 01:46:42.316000+00:00,PINEVILLE,WV,PRIMARY,795,414,79487171,4720,1355405,34952,19749,3,0,0,1,1
38199,19480705_2823,75861,40,145000,MORTGAGE,7.0,DEBTCONSOLIDATION,1800,8.0,0,2020-08-28 11:17:14.059000+00:00,2020-08-27 11:25:37.910000+00:00,WHITETHORN,KS,PRIMARY,4994,1706,29557861,9620,1992328,29285,13828,7,1,0,0,0
37732,19960210_4926,28304,50,50000,MORTGAGE,3.0,HOMEIMPROVEMENT,10000,18.43,0,2020-09-02 01:06:16.588000+00:00,2020-08-30 22:01:10.731000+00:00,MAGGIE VALLEY,OR,PRIMARY,1801,44082,18143880,3689,462670,1309,11227,0,2,3,0,2
38464,19940825_4827,49912,76,60000,RENT,2.0,MEDICAL,6100,14.61,0,2020-09-01 03:59:51.533000+00:00,2020-08-30 21:24:28.266000+00:00,CHICAGO,UT,PRIMARY,870,33490,125171580,582,1062453,659,26889,0,7,0,0,0
38406,19940910_5204,51557,41,56000,OWN,12.0,VENTURE,8000,13.79,0,2020-09-05 19:02:18.993000+00:00,2020-08-31 04:08:15.385000+00:00,STEVENSON,NV,PRIMARY,723,50527,300178934,4670,1557310,1927,23956,0,7,0,0,0
38338,19721210_7011,96158,38,66000,OWN,4.0,PERSONAL,14250,10.25,1,2020-09-04 08:46:40.934000+00:00,2020-08-30 00:36:24.444000+00:00,ATLANTA,RI,PRIMARY,1019,14406,73910027,4961,113053,29263,19656,9,5,1,0,0
38430,19910818_4814,85351,63,35416,MORTGAGE,1.0,VENTURE,1200,16.0,0,2020-09-01 04:36:33.999000+00:00,2020-08-30 11:00:26.355000+00:00,TYNER,HI,PRIMARY,1137,24152,24901938,7466,1126993,11471,11549,8,7,0,0,1
38545,19721022_2735,35677,50,32004,RENT,12.0,MEDICAL,6400,12.21,0,2020-09-02 20:40:55.478000+00:00,2020-08-27 22:26:22.286000+00:00,CLARKSTON,WA,PRIMARY,18687,10800,133253999,9751,65376,11196,15589,0,7,3,1,2
37671,19561227_9662,72531,56,74004,RENT,21.0,MEDICAL,6250,9.99,0,2020-09-06 01:46:06.112000+00:00,2020-09-04 19:10:42.844000+00:00,MAPLE RAPIDS,WI,PRIMARY,2635,18688,265253909,2261,418087,33067,19084,5,0,3,0,0
37972,19950905_1786,69352,36,136173,MORTGAGE,0.0,VENTURE,5750,16.49,0,2020-09-03 19:00:45.463000+00:00,2020-09-06 11:51:46.790000+00:00,HANOVER,IN,PRIMARY,2780,27210,1230358248,1714,1180237,1505,21320,1,2,0,0,0
37893,19580315_6338,33915,49,123735,MORTGAGE,5.0,MEDICAL,5600,12.18,0,2020-09-01 16:14:00.840000+00:00,2020-08-30 03:39:56.771000+00:00,BERKELEY SPRINGS,MN,PRIMARY,4661,4295,73024455,7278,1325174,35247,25865,3,1,0,1,1
38045,19780323_7500,15754,42,150750,MORTGAGE,2.0,HOMEIMPROVEMENT,4000,14.09,0,2020-09-01 22:21:05.493000+00:00,2020-08-26 14:19:12.856000+00:00,NEW PORT RICHEY,MI,PRIMARY,33341,457,379215740,8342,1255044,40207,2854,1,1,0,0,0
37790,19700623_3604,46807,47,20004,MORTGAGE,6.0,VENTURE,30000,11.11,0,2020-09-02 14:33:50.825000+00:00,2020-09-01 22:21:05.493000+00:00,PUEBLO,WI,PRIMARY,21617,855,151065128,3568,995909,21980,22206,4,3,0,0,0
37968,19930301_3677,70820,52,110000,MORTGAGE,20.0,HOMEIMPROVEMENT,12800,6.91,0,2020-08-27 21:49:39.821000+00:00,2020-09-05 01:36:08.731000+00:00,DOWNS,OK,PRIMARY,11527,1233,18390811,3413,1355290,9842,11188,9,0,0,0,0
38325,19511211_4729,27009,48,37500,RENT,20.0,DEBTCONSOLIDATION,4775,8.59,1,2020-08-30 22:37:53.197000+00:00,2020-09-06 11:33:25.557000+00:00,SHERMANS DALE,NM,PRIMARY,1023,1983,160925366,1955,584526,36912,25250,0,0,0,1,0
37782,20010806_7607,16866,80,29000,MORTGAGE,23.0,HOMEIMPROVEMENT,5000,13.06,0,2020-09-04 02:21:15.048000+00:00,2020-09-02 11:30:18.498000+00:00,WOODSBORO,IL,PRIMARY,423,426,208613712,3832,1677647,17265,223,8,2,0,0,1
37922,19710113_1303,12482,59,260000,OTHER,30.0,MEDICAL,20800,14.22,0,2020-08-27 15:42:35.168000+00:00,2020-09-05 22:42:33.785000+00:00,NEW CANTON,OK,PRIMARY,321,1636,106330500,5482,995334,41073,11927,1,5,1,1,1
38582,19840430_2050,43910,65,39996,OWN,12.0,VENTURE,10000,12.99,0,2020-09-04 08:28:19.701000+00:00,2020-09-05 08:01:34.617000+00:00,SALESVILLE,IN,PRIMARY,562,733,46664327,3386,46132,29196,10041,1,7,0,1,0
38272,19820729_5800,47529,55,18000,MORTGAGE,11.0,PERSONAL,6825,13.8,0,2020-08-31 16:22:24.692000+00:00,2020-09-12 22:20:29.289000+00:00,COFFEE SPRINGS,AR,PRIMARY,10675,22685,15933006,4078,1035906,44362,1557,5,0,0,0,0
38016,19500910_5396,17090,56,64600,MORTGAGE,3.0,VENTURE,14500,11.49,0,2020-08-30 07:56:54.029000+00:00,2020-08-28 05:28:30.638000+00:00,SAUGERTIES,TN,PRIMARY,692,21668,27358510,1132,1355290,15213,3731,0,6,0,0,0
37767,19751114_6812,77868,57,49008,MORTGAGE,0.0,MEDICAL,3000,12.61,0,2020-08-28 16:10:53.781000+00:00,2020-08-27 13:52:27.772000+00:00,CHICAGO,IN,PRIMARY,1238,733,29322557,2169,494669,45796,4691,0,1,0,1,1
38375,19710230_2758,49309,73,187000,RENT,6.0,EDUCATION,21600,15.38,0,2020-09-03 00:21:10.271000+00:00,2020-09-06 11:51:46.790000+00:00,SULLIVAN,MT,PRIMARY,9404,979,201446930,185,531629,20200,4826,1,0,0,0,0
38315,19750907_4377,48846,41,39240,MORTGAGE,17.0,PERSONAL,2775,14.09,0,2020-09-01 20:49:19.330000+00:00,2020-09-03 00:57:52.736000+00:00,NORTHPORT,NE,PRIMARY,3821,452,56737602,9869,841712,47614,13334,2,5,0,0,0
38111,19700905_2833,54440,50,144000,RENT,9.0,PERSONAL,11750,15.31,0,2020-09-11 17:35:13.417000+00:00,2020-09-12 15:36:42.170000+00:00,MENIFEE,MN,PRIMARY,12311,5901,353446755,7683,1094075,12505,7248,7,0,0,0,0
37708,19921124_9791,95448,63,137000,RENT,20.0,HOMEIMPROVEMENT,5400,6.62,0,2020-09-03 19:19:06.696000+00:00,2020-08-26 09:07:11.901000+00:00,BIOLA,TX,PRIMARY,535,4041,24918144,8193,339767,37521,3410,1,1,0,1,2
38388,19450622_7127,53158,73,26880,MORTGAGE,3.0,DEBTCONSOLIDATION,1300,13.8,0,2020-09-04 15:12:06.820000+00:00,2020-09-03 07:41:39.855000+00:00,NEW HOLLAND,RI,PRIMARY,7608,19711,16927520,5063,448029,40544,6191,9,6,1,0,0
38486,19670916_5321,75563,62,120000,RENT,19.0,HOMEIMPROVEMENT,12000,6.03,0,2020-08-26 10:38:58.064000+00:00,2020-08-31 16:40:45.924000+00:00,COLBY,IL,PRIMARY,8928,450,359945739,6077,1677647,10273,24849,5,5,1,1,0
37838,19950203_1171,66217,73,39000,OTHER,29.0,DEBTCONSOLIDATION,10500,13.11,0,2020-09-02 00:29:34.122000+00:00,2020-09-01 23:16:09.191000+00:00,AMISSVILLE,CA,PRIMARY,18892,3268,11556918,2734,980261,40135,4114,8,5,0,1,0
38220,19910912_9560,33243,80,54000,MORTGAGE,15.0,EDUCATION,11250,5.79,0,2020-09-02 15:47:15.756000+00:00,2020-09-11 17:35:13.417000+00:00,CHICAGO,AL,PRIMARY,1392,6411,28828103,7897,53648,35441,9112,7,0,0,1,0
38054,19601215_6151,55417,76,39000,MORTGAGE,20.0,DEBTCONSOLIDATION,9200,15.58,0,2020-09-05 03:44:37.359000+00:00,2020-08-30 02:26:31.841000+00:00,ARANSAS PASS,RI,PRIMARY,643,1120,115291698,4753,1680839,13424,7102,1,6,1,1,0
38353,19810819_7596,79070,40,99000,MORTGAGE,34.0,DEBTCONSOLIDATION,1800,19.47,1,2020-09-07 04:04:32.121000+00:00,2020-09-11 08:24:36.437000+00:00,YORBA LINDA,KY,PRIMARY,4309,1042,33424939,9946,688513,16692,3547,10,0,3,0,0
38212,19531222_6407,3865,65,66000,MORTGAGE,3.0,VENTURE,4775,15.65,1,2020-09-02 15:10:33.290000+00:00,2020-08-26 11:15:40.529000+00:00,BETHANY BEACH,AR,PRIMARY,405,1007,496837724,8909,1261631,45796,7548,1,1,2,0,0
38189,20010801_5078,14586,47,186000,MORTGAGE,3.0,PERSONAL,18125,13.35,1,2020-08-31 19:44:18.251000+00:00,2020-09-03 02:48:00.132000+00:00,FOSS,WA,PRIMARY,664,407,84034760,6079,1559012,46986,12978,6,6,0,0,0
38230,19570925_6578,23856,51,140400,MORTGAGE,5.0,EDUCATION,1300,13.98,0,2020-09-01 07:58:27.558000+00:00,2020-09-04 05:06:26.142000+00:00,JACK,SD,PRIMARY,590,1047,30643147,4799,1735858,32125,19616,0,7,2,0,2
37811,19450927_2566,35079,41,22800,MORTGAGE,11.0,EDUCATION,15775,14.65,0,2020-09-05 17:30:32.829000+00:00,2020-09-04 21:00:50.240000+00:00,ATCO,NH,PRIMARY,2484,14990,327612479,252,1576599,28847,15651,8,2,0,0,0
38612,19611105_8825,72959,54,59200,MORTGAGE,19.0,VENTURE,6000,20.62,0,2020-08-29 17:15:54.860000+00:00,2020-09-06 11:15:04.324000+00:00,WAREHAM,KS,PRIMARY,4806,1257,74529262,4440,570198,40207,3615,3,1,0,0,0
38012,19750907_4377,47612,66,70000,MORTGAGE,0.0,VENTURE,15250,14.74,0,2020-08-29 09:55:25.276000+00:00,2020-08-27 07:45:23.118000+00:00,DRY PRONG,WA,PRIMARY,26571,1256,642746625,2909,498703,20147,24552,1,0,0,0,0
38317,19830102_8125,45773,37,22800,RENT,25.0,DEBTCONSOLIDATION,7400,16.02,0,2020-09-11 04:26:00.413000+00:00,2020-08-26 15:14:16.554000+00:00,ELNORA,MN,PRIMARY,431,7604,17933330,3792,419938,31368,21683,2,0,0,0,0
38086,19581126_7720,61061,38,260000,RENT,2.0,MEDICAL,28000,13.43,0,2020-08-28 19:51:08.573000+00:00,2020-08-28 05:28:30.638000+00:00,LAKE CITY,KY,PRIMARY,1061,1949,212862938,3314,1118622,42851,20152,1,5,0,0,0
37886,19800608_4078,42050,60,171870,RENT,4.0,VENTURE,4000,15.7,0,2020-09-01 12:33:46.048000+00:00,2020-08-31 22:29:29.345000+00:00,TITUSVILLE,NE,PRIMARY,8943,1484,26270895,639,1369521,27501,12431,6,1,0,0,0
38502,19760719_6739,17268,37,69000,MORTGAGE,30.0,MEDICAL,10000,12.99,0,2020-09-03 18:05:41.765000+00:00,2020-09-02 05:04:52.612000+00:00,BRUCE CROSSING,TX,PRIMARY,14607,25687,685638028,9604,319160,27728,10846,1,3,2,0,1
38339,19580809_6752,62447,40,360000,MORTGAGE,18.0,HOMEIMPROVEMENT,7425,14.96,0,2020-09-02 18:32:26.850000+00:00,2020-09-01 04:36:33.999000+00:00,LEONA,NH,PRIMARY,10964,5905,8976869,9539,60848,6171,24352,10,3,0,0,1
38470,19870924_3877,21205,43,204000,MORTGAGE,10.0,VENTURE,9925,13.49,0,2020-09-02 10:16:53.568000+00:00,2020-08-31 12:42:09.900000+00:00,JACK,FL,PRIMARY,4506,1386,103648980,1008,98271,16006,24552,8,3,0,1,2
38373,19741210_2320,28697,60,126251,RENT,8.0,DEBTCONSOLIDATION,12500,7.49,1,2020-09-01 09:30:13.721000+00:00,2020-09-02 03:51:27.682000+00:00,NORMAN,CO,PRIMARY,12946,1274,25748196,2937,1926779,7759,27983,1,0,0,1,1
37758,19770218_9777,64443,144,310400,OWN,2.0,VENTURE,3500,11.22,0,2020-09-11 04:07:39.180000+00:00,2020-09-04 06:38:12.305000+00:00,HUNTINGTON,NM,PRIMARY,638,7051,353047647,2231,1026844,45626,1504,8,2,0,0,0
37805,19840609_7457,29048,46,104000,RENT,3.0,HOMEIMPROVEMENT,30000,13.99,0,2020-09-01 08:16:48.791000+00:00,2020-08-28 22:54:40.900000+00:00,WAYNESBORO,ID,PRIMARY,5445,596,442724945,5022,471240,27400,27012,0,1,0,1,1
38179,19830621_4145,27009,36,26500,RENT,41.0,DEBTCONSOLIDATION,13000,18.39,0,2020-08-28 21:59:37.202000+00:00,2020-08-30 16:49:09.776000+00:00,MURDOCK,MN,PRIMARY,3584,584,4848081,9291,201878,19133,23659,1,7,0,1,0
38401,19990507_6196,79765,50,9600,RENT,7.0,MEDICAL,10750,11.89,1,2020-09-04 12:26:55.726000+00:00,2020-09-12 14:04:56.006000+00:00,TIDIOUTE,MA,PRIMARY,549,1150,426187889,5872,359464,2079,24371,2,0,0,0,0
37992,19621205_5072,18044,39,78000,MORTGAGE,14.0,PERSONAL,25000,9.63,0,2020-08-31 01:04:43.058000+00:00,2020-09-03 11:21:54.647000+00:00,STANTON,MN,PRIMARY,663,29273,49328684,740,1797835,40458,21504,9,4,0,0,0
38517,19470414_4792,40008,73,136173,RENT,12.0,MEDICAL,4200,11.58,0,2020-08-26 18:17:48.881000+00:00,2020-08-27 09:35:30.514000+00:00,HOPE HULL,GA,PRIMARY,1906,2660,642746625,2008,1744222,12958,610,0,0,0,1,0
38083,19810717_3319,17402,46,44531,RENT,0.0,EDUCATION,9600,14.79,0,2020-09-06 12:46:50.488000+00:00,2020-08-29 23:04:38.281000+00:00,ENGLEWOOD,NE,PRIMARY,1285,35350,14269758,6233,270021,23313,14989,1,0,2,0,0
38052,19720528_6359,79057,61,148000,RENT,6.0,EDUCATION,12600,18.43,0,2020-09-02 17:00:40.686000+00:00,2020-08-30 10:05:22.657000+00:00,GLENN DALE,VT,PRIMARY,722,5825,56947846,8784,91728,43127,6618,5,1,0,0,0
37865,19800713_9834,74422,42,400000,MORTGAGE,6.0,EDUCATION,8500,9.99,0,2020-08-30 18:57:38.405000+00:00,2020-08-29 10:50:28.974000+00:00,ORWELL,TN,PRIMARY,5554,974,84576383,5346,375947,7518,5756,0,0,0,0,0
38316,19630815_8171,23234,66,233000,OWN,34.0,HOMEIMPROVEMENT,8150,13.8,0,2020-08-27 12:57:24.074000+00:00,2020-09-04 07:33:16.003000+00:00,MERRYVILLE,FL,PRIMARY,786,4423,12015874,3745,980261,45230,10846,6,2,3,0,0
38193,20000613_6014,33603,40,69000,RENT,6.0,MEDICAL,15250,18.3,0,2020-09-03 15:02:09.439000+00:00,2020-08-31 11:10:23.736000+00:00,GREENVILLE,SC,PRIMARY,846,1793,16392130,5022,226919,45626,16174,9,0,0,0,0
38204,19710113_1303,25164,41,98240,RENT,16.0,PERSONAL,4600,20.62,0,2020-08-29 21:14:30.885000+00:00,2020-09-06 09:24:56.928000+00:00,MULLEN,HI,PRIMARY,9387,12274,236574730,2231,124592,27264,5178,1,5,2,1,2
38093,19690329_5311,24333,40,68480,RENT,16.0,PERSONAL,2500,11.14,1,2020-08-30 02:08:10.608000+00:00,2020-09-02 07:31:42.474000+00:00,ARANSAS PASS,NM,PRIMARY,26571,476,5242335,3556,436021,12258,29830,1,1,3,1,0
37357,19700413_1526,35544,49,107000,RENT,20.0,VENTURE,11750,15.7,1,2020-09-03 14:43:48.206000+00:00,2020-08-26 08:30:29.435000+00:00,COVINGTON,PA,PRIMARY,269,1605,8391381,4757,200320,4374,3889,8,2,0,0,0
38341,19530108_4017,49646,36,336000,MORTGAGE,19.0,PERSONAL,21000,6.54,0,2020-09-09 16:56:57.423000+00:00,2020-09-03 15:02:09.439000+00:00,GEORGETOWN,NY,PRIMARY,4399,6784,23586489,1753,1509822,32333,29662,8,7,3,1,0
38519,19920429_1909,65807,54,49000,OWN,2.0,VENTURE,4200,11.99,0,2020-08-26 05:26:57.109000+00:00,2020-09-05 11:41:49.409000+00:00,SMITHVILLE,LA,PRIMARY,1173,28948,27252433,4707,920264,37322,10,6,0,2,1,0
38535,19810819_7596,65723,45,130000,MORTGAGE,24.0,MEDICAL,10000,15.7,0,2020-08-31 14:32:17.296000+00:00,2020-08-30 16:49:09.776000+00:00,WILLIAMS,NY,PRIMARY,552,1491,6703752,84,283591,46154,13073,6,4,0,0,0
38374,19580625_7521,15338,37,62050,RENT,31.0,VENTURE,8150,8.88,0,2020-08-27 08:22:05.584000+00:00,2020-08-27 16:19:17.633000+00:00,PALMYRA,KS,PRIMARY,18224,9876,16816085,812,821337,22132,621,6,7,0,0,2
37896,19880316_7674,48901,69,32004,MORTGAGE,29.0,MEDICAL,7750,12.18,1,2020-09-04 00:31:07.652000+00:00,2020-08-29 18:29:19.791000+00:00,CINCINNATI,TN,PRIMARY,4826,798,19310569,945,298867,49338,18699,0,1,0,0,0
37880,19830520_5205,70544,41,43680,MORTGAGE,25.0,HOMEIMPROVEMENT,23000,11.26,1,2020-08-26 19:12:52.579000+00:00,2020-08-30 02:26:31.841000+00:00,MOBILE,CO,PRIMARY,7326,1883,573609990,7875,920264,7723,3673,0,2,1,0,0
37839,19720807_2386,57072,46,91154,MORTGAGE,26.0,MEDICAL,4800,7.66,0,2020-09-01 17:45:47.003000+00:00,2020-09-05 09:51:42.013000+00:00,SURRENCY,IN,PRIMARY,1336,1509,8976869,6874,17913,40458,27277,1,5,0,1,0
38422,19861215_6086,33782,67,150000,RENT,19.0,VENTURE,15000,12.92,0,2020-08-31 10:15:20.038000+00:00,2020-09-01 13:47:10.979000+00:00,HUNTINGTON BEACH,TX,PRIMARY,275,22852,294496128,4028,992217,45429,28660,1,2,2,1,1
38067,20010103_7984,25411,43,8088,OTHER,20.0,VENTURE,6475,15.62,0,2020-08-28 18:56:04.875000+00:00,2020-09-06 06:21:24.602000+00:00,CHICKASHA,KS,PRIMARY,6137,607,137011692,3130,1415866,44749,4083,10,2,2,0,0
37871,19940614_4281,28167,49,33600,RENT,18.0,PERSONAL,8400,7.88,0,2020-09-04 16:07:10.518000+00:00,2020-08-27 15:24:13.935000+00:00,MOUNT CROGHAN,DE,PRIMARY,1612,679,210914068,9497,159823,21023,6516,1,1,0,1,0
37735,20011207_1730,45317,144,100000,RENT,18.0,EDUCATION,2400,14.96,0,2020-09-02 12:25:22.196000+00:00,2020-08-26 10:02:15.599000+00:00,RENO,SC,PRIMARY,12251,1883,21382560,8211,362829,44362,11177,7,0,0,1,0
38004,19450430_9239,31632,52,91154,RENT,9.0,EDUCATION,13000,11.97,1,2020-08-29 19:06:02.256000+00:00,2020-09-01 06:45:02.627000+00:00,BRYANTVILLE,OH,PRIMARY,3079,763,20363398,2635,1450950,32039,29263,0,1,0,0,0
37919,19841115_5734,34116,45,163000,RENT,5.0,EDUCATION,4925,6.03,1,2020-09-06 17:03:47.745000+00:00,2020-08-26 21:58:03.673000+00:00,RICHWOODS,VA,PRIMARY,873,584,14844037,728,1585113,13879,23298,1,3,0,1,1
37710,19460323_3174,71960,36,18300,OWN,8.0,EDUCATION,12350,9.91,0,2020-09-05 11:05:06.943000+00:00,2020-09-06 17:03:47.745000+00:00,PARNELL,MO,PRIMARY,1566,933,252689868,1657,1777266,8945,18346,0,0,0,0,0
38308,19801027_5711,16436,57,29000,MORTGAGE,5.0,PERSONAL,6000,12.53,1,2020-08-30 07:01:50.331000+00:00,2020-08-28 11:17:14.059000+00:00,OCALA,AR,PRIMARY,363,1245,24402768,7800,1801255,11834,11549,1,6,0,0,2
38114,19860714_6565,65072,43,91800,MORTGAGE,21.0,HOMEIMPROVEMENT,11500,18.62,1,2020-08-27 06:13:36.955000+00:00,2020-08-29 10:13:46.509000+00:00,NORFOLK,OH,PRIMARY,566,6561,522914145,3983,203010,6368,3984,9,6,2,0,0
38561,19630322_4245,23306,45,53808,OTHER,23.0,DEBTCONSOLIDATION,7000,12.18,0,2020-08-29 06:15:10.484000+00:00,2020-09-02 13:38:47.127000+00:00,HICKORY,MN,PRIMARY,29869,6561,52026716,5896,1984292,46992,17775,1,1,0,1,2
37634,19701124_1835,12575,41,51850,MORTGAGE,2.0,VENTURE,13775,6.54,0,2020-08-28 22:36:19.667000+00:00,2020-08-28 11:35:35.291000+00:00,VIRDEN,MA,PRIMARY,1208,9224,18081335,6861,1711503,45459,708,7,6,0,1,2
38001,19970513_5691,91102,64,67000,OWN,7.0,PERSONAL,10750,14.22,0,2020-09-02 17:00:40.686000+00:00,2020-09-02 12:07:00.964000+00:00,ALSIP,MT,PRIMARY,260,964,405319339,9593,818856,45106,12869,6,4,0,0,0
38560,19870719_1089,32190,47,97500,MORTGAGE,2.0,PERSONAL,14825,13.47,1,2020-08-27 09:53:51.747000+00:00,2020-09-11 04:44:21.645000+00:00,DIMONDALE,HI,PRIMARY,22644,1373,428856180,3130,1971535,17191,9006,6,0,2,1,0
38011,19690411_9628,98465,46,91200,MORTGAGE,4.0,HOMEIMPROVEMENT,4200,14.65,0,2020-09-06 10:38:21.859000+00:00,2020-08-28 18:56:04.875000+00:00,MIDDLEBURY CENTER,IN,PRIMARY,2238,978,8186186,1777,1037263,23680,15776,0,1,2,0,0
38626,19771224_6398,33603,48,9600,RENT,2.0,DEBTCONSOLIDATION,2775,16.02,0,2020-09-06 17:22:08.978000+00:00,2020-08-26 12:47:26.693000+00:00,FOX LAKE,AL,PRIMARY,612,13248,18763668,3788,1998943,6556,16174,8,5,0,0,2
37676,19800713_6900,80515,42,59617,MORTGAGE,7.0,MEDICAL,9000,11.12,1,2020-09-02 13:02:04.662000+00:00,2020-09-12 02:45:50.398000+00:00,CRUM,AL,PRIMARY,270,16912,26642396,3296,362167,9064,16653,1,1,2,1,1
38012,19810819_7596,62633,80,400000,MORTGAGE,25.0,HOMEIMPROVEMENT,24500,11.99,0,2020-08-29 10:50:28.974000+00:00,2020-09-05 15:58:46.666000+00:00,GREENE,MS,PRIMARY,8129,1144,145285075,6091,1284478,34824,2605,8,7,0,1,0
38574,19911117_2667,53179,76,75400,RENT,2.0,MEDICAL,17500,6.91,0,2020-08-27 08:22:05.584000+00:00,2020-09-05 16:35:29.131000+00:00,EDWARDSVILLE,OH,PRIMARY,495,4582,29322557,5101,275965,11127,21715,1,1,0,0,0
37967,19801014_1595,70083,62,36700,RENT,19.0,MEDICAL,7400,7.66,0,2020-09-02 05:23:13.845000+00:00,2020-08-30 12:32:12.519000+00:00,HARDY,ID,PRIMARY,524,1977,1320430597,8979,466191,47008,8349,5,6,0,0,1
37828,19661005_1639,85351,65,122000,OWN,27.0,DEBTCONSOLIDATION,9250,6.03,0,2020-08-31 23:42:54.276000+00:00,2020-08-28 16:47:36.247000+00:00,BUCKINGHAM,MD,PRIMARY,16590,14016,142791372,910,1697752,12497,22262,0,5,0,0,1
38093,19890515_1199,38754,61,59004,MORTGAGE,6.0,DEBTCONSOLIDATION,10200,17.88,0,2020-08-29 09:37:04.044000+00:00,2020-09-05 17:30:32.829000+00:00,BERKELEY SPRINGS,MN,PRIMARY,4104,28948,145879482,6492,721088,43742,29082,3,5,0,0,0
38050,19660524_7993,75489,50,47840,RENT,2.0,EDUCATION,2000,8.49,0,2020-08-27 02:15:00.930000+00:00,2020-09-05 02:49:33.661000+00:00,ELLENBORO,LA,PRIMARY,9545,1000,365537625,3083,1141250,10647,20205,2,0,1,0,0
38488,19580702_9735,8036,42,54000,RENT,8.0,PERSONAL,6400,17.49,0,2020-09-01 09:30:13.721000+00:00,2020-09-01 16:14:00.840000+00:00,WEATHERFORD,NE,PRIMARY,1363,13248,562632911,3663,224583,8551,7159,3,5,0,0,0
37748,19620320_6335,4086,44,118000,RENT,10.0,HOMEIMPROVEMENT,7425,12.8,0,2020-08-28 14:02:25.153000+00:00,2020-09-07 03:09:28.423000+00:00,BERKELEY SPRINGS,VT,PRIMARY,1050,21271,18143880,3413,659005,43742,7548,0,6,2,0,2
37509,19470607_4263,30154,70,101500,OTHER,8.0,HOMEIMPROVEMENT,11000,19.47,1,2020-09-06 04:49:38.438000+00:00,2020-08-30 23:32:56.895000+00:00,SAINT DAVID,TX,PRIMARY,18224,779,463007727,5101,818683,47174,14294,8,7,0,0,0
38516,20000128_6317,43812,49,72800,RENT,0.0,PERSONAL,4375,13.47,0,2020-08-28 13:07:21.455000+00:00,2020-09-04 19:10:42.844000+00:00,BROOKLYN,TX,PRIMARY,643,21646,7205163,9188,1559012,9545,16873,5,2,2,1,0
38009,20010103_7984,75134,67,90750,MORTGAGE,16.0,MEDICAL,4375,11.58,1,2020-09-04 20:24:07.775000+00:00,2020-08-27 09:35:30.514000+00:00,WELLINGTON,WY,PRIMARY,12311,1642,7369943,9004,118877,12764,23388,6,3,1,0,0
38412,19890504_7130,65807,53,107000,MORTGAGE,11.0,PERSONAL,17850,18.25,0,2020-09-05 11:05:06.943000+00:00,2020-08-26 18:17:48.881000+00:00,ROCK TAVERN,DE,PRIMARY,4806,4334,665454380,8483,1441076,789,17508,1,1,0,1,0
37749,19960226_1124,64097,73,45000,RENT,5.0,PERSONAL,14825,16.0,0,2020-09-03 08:00:01.087000+00:00,2020-08-28 17:24:18.712000+00:00,JEFFERSONVILLE,KS,PRIMARY,23793,14709,145760683,4976,1182938,11619,28921,3,1,0,0,0
37714,19470405_7434,30456,56,72000,RENT,3.0,DEBTCONSOLIDATION,28000,11.97,0,2020-09-04 15:30:28.052000+00:00,2020-09-02 13:57:08.360000+00:00,DICKINSON,TX,PRIMARY,27446,476,56947846,128,719199,27030,8250,0,0,3,1,2
